author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
565161517,2021-09-28 07:02:48+00:00, ,1442746597419405312,ru,2,0,0,0,Twitter for iPhone,"Села во второй автобус, дальше начинается неизведанное
Водитель спрашивает кого-то не пускало ли воздух переднее колесо я вообще доеду?"
1442436879039696907,2021-09-28 07:02:26+00:00, ,1442746507149598723,ru,0,0,0,0,Twitter for Android,"Какой же он сцука вонючий.
Воды горячей в квартире нет. Пришлось кипятить ему два ведра.
Друзья, о чём мы говорим!?
Мы сотрясаем воздух!!!
Мычим!
На дворе 21 век, а у большинства людей в этом доме нет горячей воды. Нет ванной."
121076717,2021-09-28 07:00:59+00:00, ,1442746141997686786,ru,0,0,0,0,NovaPress,"#Криминал: Грабители в хиджабах совершили налет на ювелирный магазин 
https://t.co/byt6e27Pud

Инцидент произошел в Тулькарме. Переодетые в женщин грабители стреляли в воздух, чтобы люди не мешали им скрыться.

Подробности на сайте:"
540786417,2021-09-28 07:00:19+00:00, ,1442745971885150210,ru,1,0,0,0,SmmBox,"ДНР ждет похолодание, возможны заморозки

По данным Гидрометцентра МЧС ДНР, в Республике на текущей неделе опреимущественно без осадков, основной фон температуры воздуха: ночью 4-9° тепла, днем 10-16° тепла. https://t.co/5FEc4FnGQI"
1389847284691656705,2021-09-28 06:59:56+00:00, ,1442745874543751169,ru,0,0,0,0,Twitter for Android,@winderfool @GoncharenkoUa Добычу чего - воздуха? 😂😂😂
1155249607003246592,2021-09-28 06:59:20+00:00, ,1442745726862299138,bg,3,0,0,1,Twitter for Android,@SendvicSoVegeta Дигни глава ќе се задавиш... земи воздух!
1657715934,2021-09-28 06:58:55+00:00, ,1442745620004065280,ru,1,0,0,0,Twitter Web App,"В Марий Эл и других регионах России могут ввести «налог на воздух». В правительстве обсуждают введение углеродного налога – своего рода мотиватор для того, чтобы предприятия старались делать производство более экологичным: https://t.co/xWdCT8I7En"
1261555745293819904,2021-09-28 06:57:03+00:00, ,1442745151391248387,ru,7,0,1,0,Twitter for Android,"на ик жизнь спокойнее, размереннее
воздух чище, думается лучше, сон качественнее
когда-нибудь перееду сюда жить"
970557735279497216,2021-09-28 06:55:04+00:00, ,1442744652675829764,ru,1,0,1,0,Twitter for Android,Воздух так осенью пахнет..
314225985,2021-09-28 06:52:48+00:00, ,1442744083169087493,ru,0,0,0,0,Twitter for Android,"28 сентября 

🌤 Ожидается переменная облачность, преимущественно без осадков. 

🌪 Ветер северный, северо-восточный 3-8 м/с.

🌡 Температура воздуха ночью +1..+7°С;
🌡 Температура воздуха днём +10..+16°С. https://t.co/5wDsNZ5d2K"
533315889,2021-09-28 06:52:13+00:00, ,1442743933612789762,ru,0,0,0,0,Twitter Web App,@nefritovy Их всех можно назвать одним словом: пустые обещалкины. Зря сотрясают воздух.
1391127861797470208,2021-09-28 06:49:36+00:00, ,1442743277762105346,ru,0,0,0,79,Twitter for Android,"RT @taedawni: 📽:://::🎞❄️

Тэхён щурит глаза, рассматривает фигуру, свесившую ноги с подоконника, и вдруг странно фыркает, выпуская горячий…"
521130716,2021-09-28 06:47:13+00:00, ,1442742675963322369,ru,0,0,0,0,Twitter for Android,"@ukkirovskaya @adm_kir63 @SamMobilePriem @Teploenergy63 @Rudakov_i_a В течение двух недель? Когда закончатся пуско - наладочные работы? Сообщите дату окончания работ. Слесаря один раз приехали , спустили воздух из системы и больше   пуско - наладочных работ не ведётся. Температуру воздуха ночью опускается ниже нуля."
1936955858,2021-09-28 06:47:09+00:00, ,1442742658431135747,ru,3,0,3,0,Twitter for Android,"новый альбом рынка это конечно глоток воздуха

смердящего старостью и пылью воздуха"
381657916,2021-09-28 06:45:50+00:00, ,1442742327584374785,ru,10,0,8,0,Twitter for iPhone,"Кстати вот эта пыль, которая накрыла Биш, это не пыль. На Исыче тоже воздух непрозрачный. Какая-то непонятная мгла вокруг"
3372501167,2021-09-28 06:41:56+00:00, ,1442741346561929218,ru,0,0,0,0,Twitter Web App,@sharijnet Постоянно портил воздух
1427090646,2021-09-28 06:39:19+00:00, ,1442740689482272770,ru,0,0,0,1,Twitter for Android,"RT @_SeverPost_: В Мурманской области — бабье лето

В Мурманской области в среду ожидается переменная облачность. Без существенных осадков.…"
526309515,2021-09-28 06:36:43+00:00, ,1442740031903444994,ru,2,0,0,0,Twitter for Android,@sharijnet Испортил бы воздух?
869892313757208578,2021-09-28 06:36:07+00:00, ,1442739884461068293,ru,0,0,0,0,Meteonovosti_ru,"Настоящая золотая осень пришла в столичный регион. Температура воздуха вернулась к привычным значениям, атмосферное давление постепенно растет. Осадков днем не ожидается. День порадует хорошей погодой и яркими красками. Но рекордов не принесет.

А ... https://t.co/98Yw99xLoc https://t.co/eFYNCDiCr0"
1418916919109989222,2021-09-28 06:34:09+00:00, ,1442739389025636353,ru,4,0,0,0,Twitter for iPhone,я заслушала все песни монескин до тошноты и новая будет как глоток свежего воздуха
160837750,2021-09-28 06:31:00+00:00, ,1442738593953468418,ru,0,0,0,0,Twitter Web App,"В Иркутской области за два дня рейдов 24 и 25 сентября сотрудники ГИБДД выявили 118 нарушителей правил обгона.
Контроль за соблюдением водителями правил обгона осуществлялся на аварийно-опасных участках дорог Приангарья как с воздуха, так и с привлечением скрытых экипажей ДПС. https://t.co/BX5i5fMtS1"
734754707374280704,2021-09-28 06:30:23+00:00, ,1442738440567730178,ru,0,0,0,0,NovaPress,"Синоптики рассказали, каким будет октябрь в Ростовской области

Средняя температура воздуха в октябре в Ростовской области будет чуть выше нормы, сообщила заместитель руководителя регионального гидрометцентра Викторию Антоненко.
https://t.co/7lr48gVevz https://t.co/YSyhhtzW9b"
2282618059,2021-09-28 06:25:22+00:00, ,1442737175863472129,ru,0,0,0,0,Twitter Web App,"27. 09. 21
Сроднился Петербург с душой
и что-то часто, даже снится, -
ещё бы погулять тобой
и вдоволь воздуха напиться."
918326024,2021-09-28 06:25:18+00:00, ,1442737160180936706,ru,0,0,0,0,Amplifr,"В Красноселькупском районе браконьеров отследили с воздуха

Нелегальные охотники на лодке отправились по реке на дело. Возле одной из многочисленных проток выследили двух лосей и убили, а затем разделали. На этом успех закончился.

https://t.co/SzlWQh43sY"
2928477395,2021-09-28 06:24:43+00:00, ,1442737014617542658,ru,1,0,0,0,Twitter Web App,"🍂Доброе сентябрьское утро, друзья!

🌥В Озёрах сегодня облачно с прояснениями, без осадков.
🌡К середине дня воздух прогреется до +8 градусов.
🌬️Ветер северо-восточный 4-8 м/с.

🍂Хорошего всем вторника и отличного настроения!

#МоиОзёры https://t.co/HPqMTsY5kb"
1404519107194675202,2021-09-28 06:22:04+00:00, ,1442736345936498691,ru,0,0,0,0,Twitter for iPhone,"@HistoryFoto Кокошная нация, мучается и другим портит воздух"
1160586929500491777,2021-09-28 06:20:27+00:00, ,1442735941551116292,ru,1,0,0,0,Twitter for Android,"Погода в Астане жутко не нравится, но и в Алмате конские цены на хаты и плохой воздух("
1150778868338438144,2021-09-28 06:18:45+00:00, ,1442735512133980163,ru,0,0,0,79,Twitter for Android,"RT @taedawni: 📽:://::🎞❄️

Тэхён щурит глаза, рассматривает фигуру, свесившую ноги с подоконника, и вдруг странно фыркает, выпуская горячий…"
1269988876187246592,2021-09-28 06:15:07+00:00, ,1442734596882407424,ru,4,0,0,0,Twitter for Android,воздух.... https://t.co/0MswqjxwLq
872145570093293569,2021-09-28 06:15:00+00:00, ,1442734567438241801,ru,2,0,0,0,TweetDeck,"Антициклон сохранит в Петербурге облачную с прояснениями погоду с минимальной вероятностью дождей. Дневная температура воздуха составит +12…+14 градусов, по области — от 10 до 15 градусов.

https://t.co/2XQe9eVihF https://t.co/mX1GSwqoXi"
850310067517870080,2021-09-28 06:14:18+00:00, ,1442734394398101508,ru,0,0,0,0,Twitter for Android,"Золотые осенние дни,шуршание листьев под ногами,хрустальный воздух,когда хочется дышать полной грудью. #золотаяосень #щастак Ломоносов,сентябрь 2021. https://t.co/MRleyRmb9Y"
1034581352,2021-09-28 06:13:23+00:00, ,1442734160372711427,ru,108,0,0,0,Twitter for Android,Нагревательную лампу использовать ни в коем случае нельзя и не забывайте об обязательном притоке свежего воздуха.
1330630164624060417,2021-09-28 06:12:48+00:00,084d0d0155787e9d,1442734015786668038,ru,4,0,0,0,Twitter for Android,"Первая пара только идёт, а я уже хочу застрелиться. Не пара, а сука курс йоги: ""Ваш проект должен быть чем-то открытым, вы не должны входить в рамки"". Ей богу приду с пакетом воздуха, скажу что это ✨проект тату салона✨"
1093922676878512128,2021-09-28 06:12:14+00:00, ,1442733870688899074,ru,13,0,0,0,"Cheap Bots, Done Quick!","Мой дом - кенотаф, мой город - могила. Воздух пахнет порохом и нафталином."
3092353936,2021-09-28 06:09:36+00:00, ,1442733209167466496,ru,3,0,0,0,Twitter for iPhone,@sharijnet Воздух бы испортил?
1384813023441965062,2021-09-28 06:07:27+00:00, ,1442732670023258112,ru,2,0,0,0,Twitter for iPhone,"Счастье оно всегда рядом. Нежность объятий и взглядов, улыбки любимых. Счастье здоровье родных, помощь в делах нашим близким. Счастье проснуться утром, вдохнуть глоток воздуха грудью. Счастье оно среди нас. Будьте же счастливы все. Прекрасного Доброго Утра Всем!🥰🍃😘🍃💕🍃🌞🍃🤗 https://t.co/bfmGtSC6zt"
1175426053,2021-09-28 06:04:20+00:00, ,1442731884073537537,ru,1,0,1,0,Twitter for iPhone,"сдирали старые обои в тех.комнате и нашли плесень 🤢🤢🤢😲😲😲 ахренеть быстро поехали покупать средство от них и по дороге решили заехать за очистителем воздуха в ураса молл. а он гад сегодня оказывается не работает, весь ТЦ 🤕"
1433893831410323458,2021-09-28 06:03:09+00:00, ,1442731586760364033,ru,0,0,1,0,Twitter for Android,@gzhi_samara Силина 12 нет ни отопления ни горячей воды! Когда будет никто не знает. В квартире температура воздуха 7 градусов. Сколько это еще будет продолжаться? Тепловые сети не особо торопяться завершать работы. Сколько еще можно мерзнуть в квартире! Примите меры!!! https://t.co/Y2gylp5w2a
603812911,2021-09-28 06:02:47+00:00, ,1442731494926073858,ru,0,0,0,0,NovaPress,"В центре погоды «Фобос» рассказали о похолодании на юге России

Ведущий специалист центра погоды «Фобос» Александр Синенков рассказал, что в горах и предгорьях южных регионов России ожидаются дожди и температура воздуха ниже климатической нормы. https://t.co/IIDRYOkDzq"
1043404540274507776,2021-09-28 06:02:07+00:00, ,1442731324255739906,ru,0,0,0,0,Twitter for Android,"Смеялись про налог на воздух?
Уже скоро https://t.co/6URtYJv2WZ"
1433893831410323458,2021-09-28 06:00:18+00:00, ,1442730870008332288,ru,0,0,1,0,Twitter for Android,@promadm Силина 12 нет ни отопления ни горячей воды! Температура воздуха в квартире 7 градусов!!! Когда будет отопления никто не знает!!Сколько это издевательство будет продолжаться!!! Помоги темловым сетям в ускорении завершения работ. Прошло 2 недели ничего не изменилось! https://t.co/YVMZEUH4gF
1433893831410323458,2021-09-28 05:57:08+00:00, ,1442730070146260993,ru,0,0,0,0,Twitter for Android,@samara_in Силина 12 нет отопления и горячей вода. Когда будет отопления никто не знает. Говорят ждите. Температура воздуха в квартире 7 градусов. Тепловые сети неособо торопяться. Сколько еще будет продолждаться издевательство? 2 недели уже прошли и ничего не изменилось!!! https://t.co/wwi6nW7OlU
1296773291852668929,2021-09-28 05:55:48+00:00, ,1442729737928024065,ru,31,0,1,0,Twitter for Android,"но почему ты к себе относишься иначе?

ты не батарейка с вечным запасом энергии, даже если будешь себя ей воображать. если у тебя нет ресурсов — ты их не возьмёшь из воздуха.

изучать что-то новое, смотреть фильмы, читать книги, обучаться заново или впервой — это"
1247450876664520704,2021-09-28 05:54:54+00:00, ,1442729511183863808,ru,0,0,0,1,Twitter for Android,"RT @1937987e: Налог на воздух, да ну что вы - штраф на звук!"
1433893831410323458,2021-09-28 05:54:33+00:00, ,1442729423229407232,ru,0,0,0,0,Twitter for Android,"@SamMobilePriem Силина 12, нет отопления и видимо в этом году его не будет. Нет горячей воды. Сколько это издевательство будет продолжаться. Темпераьура воздуха к квартире 7 градусов. Вы считаете это нормально? Уже прошло 2 недели и ничего не изменилось. Помоги тепловым сетям!!! https://t.co/2S5vxJ1Lms"
1218448017734369280,2021-09-28 05:54:14+00:00, ,1442729340429639681,ru,0,0,0,0,Twitter for iPhone,16 глава Паралипоменон как глоток свежего воздуха среди серых дней☺️
4852982427,2021-09-28 05:51:33+00:00, ,1442728665310236674,ru,1,0,0,0,Twitter Web App,"Увлажнитель воздуха

https://t.co/tf48LS6e6r https://t.co/IDnYF7tuTY"
2467369986,2021-09-28 05:49:12+00:00, ,1442728076048224258,ru,0,0,1,0,Twitter for Android,"@paulmdp_ @princessopium_ Куда тыкаешь? В воздух? 
Если в стиме или пс сторе, то тоже надо скачать, все те же 36гб, от пиратки тут ничем не отличается, если это не диск"
487757126,2021-09-28 05:47:41+00:00, ,1442727694358261761,ru,1,0,0,0,Twitter for Android,"Сегодня яркий, солнечный день. Воздух прохладный https://t.co/kK51pMOcok"
2897508511,2021-09-28 05:47:41+00:00, ,1442727693120950272,ru,2,0,1,0,Twitter Web App,"@AslanArinov Платят то хоть нормально, продавец воздуха?"
3303538852,2021-09-28 05:44:51+00:00, ,1442726980080873473,ru,21,0,1,1,Twitter Web App,"@BorisPrimorye Черножопая ""девочка"" получила по ебалу. Хорошая новость с утра как глоток лесного свежего воздуха."
854252287124000769,2021-09-28 05:44:13+00:00, ,1442726820533702662,ru,2,0,0,1,Twitter Web App,"Налог на воздух, да ну что вы - штраф на звук! https://t.co/ustgvNVMDe"
310935925,2021-09-28 05:43:33+00:00, ,1442726655760404486,ru,0,0,0,0,Twitter Web App,И в воздух лифчики бросали. https://t.co/uGIg9ku8L0
763141581868244997,2021-09-28 05:39:49+00:00, ,1442725712943665154,ru,2,0,1,0,Twitter for iPhone,@ICBMRV Часа два назад думал какое классное сравнение кто то придумал - каменные джунгли. Действительно мы живем в каменных джунглях. Еще 100-150 лет назад такого еще не было. Выезжаешь из города как вылазишь из пыльного сырого душного бетонного подвала. За глотком свежего воздуха
1204434797629714432,2021-09-28 05:39:28+00:00, ,1442725625735925763,ru,7,0,0,0,Twitter Web App,"здравствуйте, а можно мы будем вдыхать так, чтобы не выплёвывать весь воздух назад вместе с лёгкими? нет? спасибо."
1134346634647678976,2021-09-28 05:38:44+00:00, ,1442725442725765121,ru,6,0,1,0,Twitter for Android,"как найти запасной воздух, я щас сдохну... 3 раза туда сюда подниматься и спускаться на 3 этаж это АД
блять пока все писала это МЫ УСПЕЛИ АУДИТОРИЮ ПОМЕНЯТЬ https://t.co/RLnhbnlgOD"
1067005528218439680,2021-09-28 05:38:16+00:00, ,1442725324106702852,ru,2,0,0,0,Twitter Web App,"Самое прикольное то что вода +25, а воздух +18, купаться кайф! Муж мой не разделяет радости и сидит на берегу аки Пенелопа😂 с полотенчиком"
549979792,2021-09-28 05:37:34+00:00, ,1442725149472698375,ru,1,0,0,0,Twitter Web App,"В Украину снова вернется похолодание: названа дата 
Погода в Украине после теплых выходных принесет похолодание - температура воздуха снизится днем и особенно ночью. 
https://t.co/xhlUJ7JEmI
#Украина #погода #осень #синоптики https://t.co/yxB4H7SdDv"
789903641956196352,2021-09-28 05:35:39+00:00, ,1442724665009524736,ru,0,0,0,59,Twitter for Android,"RT @veselchak555: ""Видео с воздуха очереди машин на заправки в Великобритании"" https://t.co/JVzi8amiV9"
250005906,2021-09-28 05:35:38+00:00, ,1442724662061019142,ru,1,0,0,0,Twitter for Android,"@DedokPak Это как у И.Ильфа в записках: Дом отдыха милиционеров. По вечерам они грустно чистили сапоги и с перепугу стреляли в воздух. Все отдыхают по-своему: кто-то чистит сапоги, а кто-то отдаёт честь друг другу."
3989406832,2021-09-28 05:34:51+00:00, ,1442724464911867905,ru,2,0,0,0,Twitter for Android,СВЕЖИЙ ВОЗДУХ СВОБОДА ААА
2378107249,2021-09-28 05:31:30+00:00, ,1442723619587731458,ru,0,0,0,0,IFTTT,"#Канск сейчас: облачно, температура воздуха 4°C. #погода"
1277649838209933313,2021-09-28 05:27:14+00:00, ,1442722546328158209,ru,5,0,0,0,Twitter Web App,@Nat_anest @Info53917080 Продам воздух- антидот ковид.Фасовка пластиковые бутылки.Недорого.
1430633442732019716,2021-09-28 05:22:11+00:00, ,1442721275290476547,ru,3,0,0,0,Twitter for Android,"Опаздала на автобус, пришлось бежать. Сейчас хочется умереть. Воздуха не хватает"
1186377624148414464,2021-09-28 05:21:52+00:00, ,1442721196395597830,ru,0,0,0,8,Twitter for Android,"RT @Moria_Dayer: tw// селфхарм

Лев сгибается над раковиной, жадно хватает воздух ртом, окунаясь в ледяную воду, встречаясь со взглядом хол…"
1205887459063668736,2021-09-28 05:21:44+00:00, ,1442721162375557125,ru,0,0,0,0,Twitter for iPhone,Сегодня - завтра решают открыть спортзалы или нет😂 хотят обязать установить инфракрасные дезинфекторы и персональные освежители воздуха в спортзалах! 🤦🏻‍♂️
2281750843,2021-09-28 05:21:08+00:00, ,1442721014392270849,ru,0,0,1,0,Twitter for Android,"Конфликтов у нас в семье реально дохуя и большинство из них берутся просто из воздуха. Причём я помню сам факт того, что конфликты были, но о чем они - нет. И ладно с теми, которые были n-е количество времени назад."
42887012,2021-09-28 05:18:52+00:00, ,1442720440837890048,ru,0,0,0,0,Twitter for iPhone,"@gulmirajen Ерундовый пожар в горах и тлящая свалка не имеет отношение к той пылюге, что сейчас в Бишкеке и которая дошла до Иссык-Куля. Задует ветер в пятницу и воздух станет снова свежим."
3911758217,2021-09-28 05:17:08+00:00, ,1442720004525416454,ru,2,0,0,0,Twitter for Android,"Доброе осеннее утро.
Сейчас в Коктебеле температура воздуха +14°С.
Хорошего Вам настроения и отличного дня.
 
#Коктебель #Феодосия #Крым #Осень #Море #Туризм #Отдых #Новости #НовостиКоктебеля https://t.co/YyjTKmnkDQ"
1899859723,2021-09-28 05:15:10+00:00, ,1442719510717468673,ru,4,0,1,1,NovaPress,"В Мурманской области — бабье лето

В Мурманской области в среду ожидается переменная облачность. Без существенных осадков. Ветер юго-западный умеренный, местами сильный. Температура воздуха +10+15°.   Синоптики обещают на...
https://t.co/ZSGzBIRnQm
#новости #Мурманск #СеверПост https://t.co/BiksUM3u9z"
1273290650654511106,2021-09-28 05:12:39+00:00, ,1442718879378194441,ru,0,0,0,0,NovaPress,"Во вторник воздух прогреется до +16 градусов https://t.co/mdxiezmCIp

Во вторник в Латвии ожидается солнечная погода с переменной облачностью, без существенных осадков, прогнозируют синоптики. https://t.co/AU44kV1jTn"
2541012107,2021-09-28 05:11:31+00:00, ,1442718590927572999,ru,0,0,0,2,Twitter for Android,"RT @usedcarsRU: #авто #новости В Volvo решили отказаться от натуральной кожи, объяснив это тем, что животные загрязняют воздух и их численн…"
1247478788885286915,2021-09-28 05:10:02+00:00, ,1442718220968935425,ru,0,0,1,0,Twitter for Android,"Ледибаг — я вообще гетщица так-то xD меня на пульт подсадила лп, и вот я долго сидела в фд Ледибаг. Тоже познакомилась с ребятами + попробовала себя в роли фикрайтера
Китаефд — думаю, тут всё и так понятно. Спасибо жене, что подсадила меня на кит новеллы 🤧 Как глоток воздуха"
1389225843973451784,2021-09-28 05:09:55+00:00, ,1442718189356417031,ru,18,0,0,0,Twitter for Android,"#рпп

А ЕЩЕ у меня на каждой паре урчал живот как стая гребаных китов

сидим в полнейшей тишине записываем лекцию и тут с моей парты доносится УРХРХГРРР

мне было не неловко мне было СКОЛЬКО КАЛОРИЙ В ВОЗДУХЕ ДЫШИ ГЛУБЖЕ БОЛЬШЕ ВОЗДУХА БОЛЬШЕ КАЛОРИЙ ОРГАНИЗМ ЖРИ ВОЗДУХ И ЗАМОЛЧИ"
1323353555877699586,2021-09-28 05:06:25+00:00, ,1442717308326121474,ru,8,0,0,0,Twitter for iPhone,"после такого долгого времени ожидания, думаю четыре дня для бантан и арми это с одной стороны слишком мало, но с другой, как глоток свежего воздуха"
354341654,2021-09-28 05:03:06+00:00, ,1442716474741870595,sr,0,0,0,43,Twitter for Android,"RT @Zoran_Zaev: Младите го заслужуваат #најдоброто, а #СДСМ го нуди најдоброто за секоја општина.

✅ За позелен град и почист воздух, за по…"
356387598,2021-09-28 05:02:09+00:00, ,1442716235163176960,ru,0,0,0,0,Twitter for iPhone,"Вымотал меня этот год.. и он ещё не закончился.. бесконечные болезни и смерти.. надо усилием воли вытащить себя на поверхность, сделать глоток воздуха и продержаться. Понимаю, что настало время использовать своё предназначение- помогать, иначе бы сама болела..но тяжко"
153303173,2021-09-28 04:59:28+00:00, ,1442715559666323459,ru,1,0,0,0,Twitter Web App,"Вслед за троллейбусами, Красноярск определился и с новыми трамваями. В город поступят 19 новых низкопольных трамваев марки «Львенок». Это все в рамках федеральной программы «Чистый воздух»: https://t.co/asxwy2xZVS"
1157009803841036291,2021-09-28 04:58:27+00:00, ,1442715302857519104,ru,0,0,0,0,Twitter for Android,"@EchoMskRu Это вот эти боты что тут отписываются туда поедут? Ну-ну... Хотя, если они все свалят, воздух будет почище."
2659959356,2021-09-30 08:02:41+00:00, ,1443486443293319174,ru,0,0,0,170,Twitter for Android,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
967897164289540098,2021-09-30 07:59:22+00:00, ,1443485608815513600,ru,0,0,0,0,Twitter for iPhone,"@alexbleibtreu @pani_walewska высокая летальность из-за неверного протокола лечения (спущен.ВОЗ) повышен.дозировки «гидроксихлорихина» и массового подключ. ИВЛ (чтобы исключить возможность заражения коронавирусом, т.е. врачи не хотели, чтобы человек выдыхал воздух, а аппарат замыкал весь дыхат.процесс на себе"
14919708,2021-09-30 07:58:19+00:00, ,1443485345769836547,ru,0,0,0,0,Tweetbot for Mac,"@pingwinator @sergii_shvets мне как раз бабочка нравилась по ощущениям. Но не нравилась по залипаниям от мусора. Впрочем, баллончик воздуха — рулит"
2650075776,2021-09-30 07:58:19+00:00, ,1443485343672672260,ru,0,0,0,170,Twitter for Android,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
1083957823694876672,2021-09-30 07:56:52+00:00, ,1443484977950334978,sr,0,0,0,0,Twitter for Android,"Ако освежувачо за воздух го исклучете повеќе ќе ви трае, не мора фала за совето."
995184061080535040,2021-09-30 07:56:16+00:00, ,1443484827374788609,ru,0,0,0,0,Twitter for iPhone,@ar_my_rose Воздух 🥺
520379792,2021-09-30 07:56:04+00:00, ,1443484777550696448,ru,0,0,0,170,Twitter for iPhone,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
1251577921032073216,2021-09-30 07:55:33+00:00, ,1443484649280491522,ru,0,0,0,1,Twitter for Android,"RT @gallows74: @darinawe в Добром утре на Первом  Авер был. Рассказал о ЛП. В конце отдельно спросили про Женю, мол, ""как она там? мы переж…"
222521584,2021-09-30 07:55:14+00:00, ,1443484568888258560,ru,0,0,0,0,NovaPress,"Нет веществ-загрязнителей: замеры воздуха в Нижнем Тагиле 30 сентября
30 сентября по итогам коротких замеров на привокзальной площади в Нижнем Тагиле в 9:10 веществ-загрязнителей выявлено не было.
https://t.co/rGy1x58DFk https://t.co/0kckemIZL7"
972717855040032768,2021-09-30 07:54:13+00:00, ,1443484313736056834,ru,0,0,0,1,Twitter for Android,"RT @tenka0o4: Хороший дядька, совсем не похожий на убийцу.

— Хватит на сегодня, — командует Олег из дверей. Вадим разжимает хватку. Лера х…"
568097321,2021-09-30 07:53:20+00:00, ,1443484088858447872,ru,0,0,0,170,Twitter Web App,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
1128626989332672513,2021-09-30 07:52:39+00:00, ,1443483920654286849,ru,0,0,0,0,IFTTT,"https://t.co/ZHvQCk1GIF

Сентябрь 2021 года в Петербурге стал самым холодным за последние 25 лет. Средняя температура воздуха сентября в городе составляет +10,2 градуса

#Telegram #Петербург #Питер #СПб"
736644168,2021-09-30 07:52:09+00:00, ,1443483794602971138,ru,0,0,0,366,Twitter for Android,"RT @Anakoyher: Единственным правильным, хоть и радикальным, ответом на блокировку двух немецких каналов RT было бы давить бульдозерами неме…"
732529749180944384,2021-09-30 07:51:48+00:00, ,1443483706455363589,sr,0,0,1,0,Twitter for iPad,"@hellenist2 Борбата за чист воздух, добар превоз, екологија,  е борба против сиромаштијата. Партијата која ја поддржува направи се’ нејзините функционери и тајкуни да се збогатат максимално а народот да биде сиромашен. Бесплатен а добар јавен превоз може да има  само многу богата држава."
860916390504652800,2021-09-30 07:51:41+00:00, ,1443483674427678720,ru,0,0,0,170,Twitter for Android,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
126899504,2021-09-30 07:51:26+00:00, ,1443483610540019712,ru,0,0,0,366,Twitter Web App,"RT @Anakoyher: Единственным правильным, хоть и радикальным, ответом на блокировку двух немецких каналов RT было бы давить бульдозерами неме…"
995097532911976448,2021-09-30 07:50:41+00:00, ,1443483425579614209,ru,0,0,0,0,Twitter Web App,@fontanka_news А дышал видимо он чтобы Трампу меньше воздуха осталось?
938272229925810177,2021-09-30 07:49:41+00:00, ,1443483173493563392,ru,0,0,0,0,Twitter Web App,"@0mkRfcviNehEbGc @SamMobilePriem @promtrest @D_Azaroff Здравствуйте! С нашей стороны все исправно. Ваша проблема должна быть устранена силами УК. Требуется спустить воздух из стояков, отрегулировать гидравлический режим внутри дома. Пожалуйста, свяжитесь со своей УК."
879396099315957760,2021-09-30 07:49:25+00:00, ,1443483105722044418,ru,0,0,0,366,Twitter for Android,"RT @Anakoyher: Единственным правильным, хоть и радикальным, ответом на блокировку двух немецких каналов RT было бы давить бульдозерами неме…"
870864359404208128,2021-09-30 07:49:02+00:00, ,1443483009576050691,ru,10,0,0,0,Twitter for iPhone,выдыхаю воздух да я мистер выдыхалкинс
476040621,2021-09-30 07:48:37+00:00, ,1443482905410514948,ru,0,0,0,0,Twitter Web App,"Гениальное, пророческое кино   Кин дза дза (1986) - HD https://t.co/q5iZx0jmbI через @YouTube Нам маски одели, чтобы мы не портили воздух для ""элиты""..."
580749610,2021-09-30 07:46:24+00:00, ,1443482347542822915,ru,0,0,0,170,Twitter for Android,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
1293687593348009987,2021-09-30 07:46:24+00:00, ,1443482347492585475,ru,1,0,1,0,Twitter for Android,"@Sergus_Magnus @jaday1985 @Gololyodov_ @_Easy_Rider_ @Mina_Lenina @Overdriver9 У них в рпчд изрядно количество мелкой буржуазии. Им такая концепция как воздух.

А фзр придумали поповцы"
1360895406406778884,2021-09-30 07:45:43+00:00, ,1443482175169519617,ru,0,0,0,170,Twitter for Android,"RT @NashaCanada: Удивительная страна: почти век просидела по шею в дерьме, потом слегка приподнялась, набрала воздух и навсегда нырнула с г…"
1001538960,2021-09-30 07:44:29+00:00, ,1443481864354865156,ru,0,0,0,0,Twitter Web App,"👫В детсадах #Тольятти проходят Уроки здоровья! В игровой форме малыши узнают о пользе закаливания, правильного питания, свежего воздуха и физических упражнений! @Togliatti063 @bannova_ue  @dotgl3 https://t.co/6URokEPeOV"
1313900936566386691,2021-09-30 07:43:50+00:00, ,1443481698625376256,ru,0,0,0,1,Twitter for Android,RT @gtrksamara: В Самаре сняли с воздуха обновленное пространство возле Фабрики-кухни https://t.co/rbytL7FLIe https://t.co/o9bJHLj2pO
